_id,公司名称,产品名称,产品类别,设计类型,产品特殊属性,承保方式,保险期间类型,产品交费方式,产品条款文字编码,产品销售状态,停止销售日期,PDF文件
5b531445f1ad32a783dfbbd8,前海人寿保险股份有限公司,前海附加住院津贴医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,一次性交费,前海人寿[2013]医疗保险029号,停售,2017-04-17,http://www.iachina.cn/IC/tkk/03/7eb07a2a-efca-4a19-a549-ce2218280a3e_TERMS.PDF
5b531445f1ad32a783dfbbd9,前海人寿保险股份有限公司,前海团体意外伤害住院津贴医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,前海人寿[2012]医疗保险032号,停售,2017-04-17,http://www.iachina.cn/IC/tkk/03/24651d74-30cc-4ec5-b2e5-960f0da6521c_TERMS.PDF
5b531445f1ad32a783dfbbda,新光海航人寿保险有限责任公司,新光海航附加达安意外伤害住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,新光海航[2009]医疗保险049号,在售, ,http://www.iachina.cn/IC/tkk/03/a838de85-445f-4a2e-b200-eeab6ddc198f_TERMS.PDF
5b531445f1ad32a783dfbbdb,新光海航人寿保险有限责任公司,新光海航附加无忧住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,一次性交费,新光海航[2011]医疗保险001号,在售, ,http://www.iachina.cn/IC/tkk/03/704da424-a309-4acb-bf76-298004fba53b_TERMS.PDF
5b531445f1ad32a783dfbbdc,新光海航人寿保险有限责任公司,新光海航住院津贴团体医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,新光海航[2009]医疗保险064号,在售, ,http://www.iachina.cn/IC/tkk/03/39afe698-a9a2-4394-8a44-c8eb9f982160_TERMS.PDF
5b531445f1ad32a783dfbbde,新光海航人寿保险有限责任公司,新光海航附加有福同享意外住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,新光海航[2010]医疗保险016号,在售, ,http://www.iachina.cn/IC/tkk/03/29a7daac-292c-4103-a53c-7877662f066e_TERMS.PDF
5b531445f1ad32a783dfbbdf,阳光人寿保险股份有限公司,阳光人寿附加团体住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,阳光人寿[2009]医疗保险033号,停用,2010-01-07,http://www.iachina.cn/IC/tkk/03/9f801dc1-d3dd-464a-a39b-db037b2fa2c0_TERMS.PDF
5b531445f1ad32a783dfbbe0,阳光人寿保险股份有限公司,阳光人寿附加住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,一次性交费,阳光人寿[2009]医疗保险059号,在售, ,http://www.iachina.cn/IC/tkk/03/dc0a7512-35da-4d96-b098-ad9544f0004e_TERMS.PDF
5b531445f1ad32a783dfbbe1,阳光人寿保险股份有限公司,阳光人寿附加团体意外伤害住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,阳光人寿[2009]医疗保险039号,停用,2010-01-07,http://www.iachina.cn/IC/tkk/03/1ea51284-249f-449a-97fe-611913ede749_TERMS.PDF
5b531445f1ad32a783dfbbe2,阳光人寿保险股份有限公司,阳光人寿附加团体住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,阳光人寿[2010]医疗保险005号,在售, ,http://www.iachina.cn/IC/tkk/03/b1a4ea68-834e-4896-af49-f1afb69c0e8b_TERMS.PDF
5b531445f1ad32a783dfbbe3,阳光人寿保险股份有限公司,阳光人寿附加阳光关爱终身医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费,阳光人寿[2009]医疗保险068号,停售,2010-09-30,http://www.iachina.cn/IC/tkk/03/44c729b1-c0b6-49d6-a50b-fceea5598bb1_TERMS.PDF
5b531445f1ad32a783dfbbe4,阳光人寿保险股份有限公司,阳光人寿附加住院津贴医疗保险C款,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,阳光人寿[2010]医疗保险014号,停售,2010-12-31,http://www.iachina.cn/IC/tkk/03/6630be89-dd13-49ba-90f3-e2e9f49c65df_TERMS.PDF
5b531445f1ad32a783dfbbe5,阳光人寿保险股份有限公司,阳光人寿附加住院津贴医疗保险B款,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,阳光人寿[2009]医疗保险060号,停售,2009-12-31,http://www.iachina.cn/IC/tkk/03/43f7706f-348b-4f74-9cd0-904c23c1b375_TERMS.PDF
5b531445f1ad32a783dfbbe6,阳光人寿保险股份有限公司,阳光人寿附加团体意外伤害住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,阳光人寿[2010]医疗保险007号,在售, ,http://www.iachina.cn/IC/tkk/03/01fa0dba-c215-45f2-8f0f-868f1365813d_TERMS.PDF
5b531445f1ad32a783dfbbe7,阳光人寿保险股份有限公司,阳光人寿附加账户式住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,一次性交费,阳光人寿[2012]医疗保险065号,在售, ,http://www.iachina.cn/IC/tkk/03/94e7f884-e375-47cb-b348-55ab6cf87e0c_TERMS.PDF
5b531445f1ad32a783dfbbe8,阳光人寿保险股份有限公司,阳光人寿附加真心随行意外住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费,阳光人寿[2013]医疗保险062号,在售, ,http://www.iachina.cn/IC/tkk/03/e6e11943-f88e-483c-a6a2-e1be9d9630f8_TERMS.PDF
5b531445f1ad32a783dfbbe9,阳光人寿保险股份有限公司,阳光人寿附加真心相伴意外住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费,阳光人寿[2013]医疗保险039号,在售, ,http://www.iachina.cn/IC/tkk/03/aeb760ee-5dd7-4141-8ccf-e0612218c193_TERMS.PDF
5b531445f1ad32a783dfbbea,阳光人寿保险股份有限公司,阳光人寿附加金色阳光住院津贴医疗保险B款,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,阳光人寿[2010]医疗保险013号,停售,2010-12-31,http://www.iachina.cn/IC/tkk/03/6b1af918-4998-4efe-b838-f8ffd46886cc_TERMS.PDF
5b531445f1ad32a783dfbbec,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司守护专家住院定额团体医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,人保健康[2009]医疗保险077号,在售, ,http://www.iachina.cn/IC/tkk/03/0d1043c5-091e-4243-9350-0d7459d40c23_TERMS.PDF
5b531445f1ad32a783dfbbed,阳光人寿保险股份有限公司,阳光人寿附加金色阳光住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,一次性交费,阳光人寿[2009]医疗保险021号,在售, ,http://www.iachina.cn/IC/tkk/03/593ab55b-2bf1-47a6-a16f-32030456ac4c_TERMS.PDF
5b531445f1ad32a783dfbbef,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司高新技术企业高管人员和关键研发人员住院定额团体医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,人保健康[2010]医疗保险021号,在售, ,http://www.iachina.cn/IC/tkk/03/56dd36a6-475d-44a6-a237-0e37b78c20e7_TERMS.PDF
5b531445f1ad32a783dfbbf0,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司守护专家住院定额个人医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,一次性交费,人保健康[2011]医疗保险007号,停售,2012-08-15,http://www.iachina.cn/IC/tkk/03/186d706e-133e-4fe5-a946-a9109ec2c495_TERMS.PDF
5b531445f1ad32a783dfbbf1,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司附加健康守护住院定额个人医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,一次性交费,人保健康[2012]医疗保险008号,在售, ,http://www.iachina.cn/IC/tkk/03/134e3968-c61a-4f5f-b4be-92e841059547_TERMS.PDF
5b531445f1ad32a783dfbbf2,中国人民健康保险股份有限公司,中国人民健康保险股份有限公司守护专家住院定额个人医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,一次性交费,人保健康[2009]医疗保险017号,停用,2011-08-23,http://www.iachina.cn/IC/tkk/03/5f8bed2f-6eeb-48d0-9979-4e3245c119ae_TERMS.PDF
5b531445f1ad32a783dfbbf4,中航三星人寿保险有限公司,中航三星附加住院津贴团体医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,中航三星人寿[2009]医疗保险035号,停用,2013-06-09,http://www.iachina.cn/IC/tkk/03/18b40182-7f24-4f3c-8212-9bfd34825f9b_TERMS.PDF
5b531445f1ad32a783dfbbf5,中航三星人寿保险有限公司,中航三星附加意外住院津贴团体医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,中航三星人寿[2009]医疗保险036号,停用,2013-03-05,http://www.iachina.cn/IC/tkk/03/45fc0ec2-af28-4385-95d6-cf2d0ebdb617_TERMS.PDF
5b531445f1ad32a783dfbbf6,中银三星人寿保险有限公司,中航三星附加癌症津贴医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费一次性交费兼有,中航三星人寿[2011]医疗保险009号,停用,2016-05-06,http://www.iachina.cn/IC/tkk/03/bc9cb746-fd50-4667-b712-d852d688dc91_TERMS.PDF
5b531445f1ad32a783dfbbf7,中银三星人寿保险有限公司,中航三星附加境外旅行住院津贴医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,中航三星人寿[2012]医疗保险002号,停用,2016-05-06,http://www.iachina.cn/IC/tkk/03/b28cdc01-e83c-4ae8-95fb-22573524a275_TERMS.PDF
5b531445f1ad32a783dfbbf8,中航三星人寿保险有限公司,中航三星附加康享无忧住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费,中航三星人寿[2010]医疗保险020号,在售, ,http://www.iachina.cn/IC/tkk/03/b0310691-cb26-41b1-a675-631c3593a074_TERMS.PDF
5b531445f1ad32a783dfbbf9,中银三星人寿保险有限公司,中航三星附加B款住院津贴团体医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,中航三星人寿[2012]医疗保险018号,停用,2016-05-06,http://www.iachina.cn/IC/tkk/03/9dc0e840-6e36-4d4c-a37c-d3ab675f376e_TERMS.PDF
5b531445f1ad32a783dfbbfa,中银三星人寿保险有限公司,中航三星附加意外住院津贴医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费一次性交费兼有,中航三星人寿[2013]医疗保险028号,停用,2016-05-06,http://www.iachina.cn/IC/tkk/03/91ac0115-a471-4382-8baf-02b93355d0db_TERMS.PDF
5b531445f1ad32a783dfbbfb,中航三星人寿保险有限公司,中航三星附加手术津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,中航三星人寿[2009]医疗保险028号,停售,2013-10-01,http://www.iachina.cn/IC/tkk/03/bf30fee2-d2c7-4efd-aaaf-94532e0c6010_TERMS.PDF
5b531445f1ad32a783dfbbfc,中航三星人寿保险有限公司,中航三星附加住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,中航三星人寿[2009]医疗保险027号,停售,2013-10-01,http://www.iachina.cn/IC/tkk/03/864036b1-10b8-4a42-ac8d-b609abc61b6a_TERMS.PDF
5b531445f1ad32a783dfbbfd,中航三星人寿保险有限公司,中航三星附加住院津贴团体医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,中航三星人寿[2013]医疗保险012号,在售, ,http://www.iachina.cn/IC/tkk/03/d378c15b-2ac4-4f78-9adc-01a1dcea2d44_TERMS.PDF
5b531445f1ad32a783dfbbfe,中航三星人寿保险有限公司,中航三星附加意外住院津贴团体医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,中航三星人寿[2013]医疗保险004号,在售, ,http://www.iachina.cn/IC/tkk/03/5af07416-d598-44b0-add5-722c0628f3c1_TERMS.PDF
5b531445f1ad32a783dfbbff,招商信诺人寿保险有限公司,招商信诺附加意外骨折医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,分期交费,招商信诺[2009]医疗保险012号,停用,2010-09-20,http://www.iachina.cn/IC/tkk/03/f00beb79-121b-420f-9c2e-a77eb0103433_TERMS.PDF
5b531445f1ad32a783dfbc00,招商信诺人寿保险有限公司,招商信诺附加重症监护定额给付医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,分期交费,招商信诺[2009]医疗保险016号,停用,2010-09-20,http://www.iachina.cn/IC/tkk/03/d3ed8bd1-a8d3-4f1c-afa4-5b22cb7095ec_TERMS.PDF
5b531445f1ad32a783dfbc01,中银三星人寿保险有限公司,中航三星附加B款住院津贴医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,一次性交费,中航三星人寿[2012]医疗保险011号,停用,2016-05-06,http://www.iachina.cn/IC/tkk/03/3f83b293-016b-42a5-98e5-c090042d6946_TERMS.PDF
5b531445f1ad32a783dfbc02,招商信诺人寿保险有限公司,招商信诺附加旅行意外住院定额给付医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,分期交费,招商信诺[2009]医疗保险015号,停用,2010-04-30,http://www.iachina.cn/IC/tkk/03/b1aa6639-9eac-405d-8c85-ceed145cd74f_TERMS.PDF
5b531445f1ad32a783dfbc03,招商信诺人寿保险有限公司,招商信诺附加重大烧烫伤医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,分期交费,招商信诺[2009]医疗保险014号,停用,2010-09-20,http://www.iachina.cn/IC/tkk/03/4cb77682-378c-47ef-8723-87bec6b48427_TERMS.PDF
5b531445f1ad32a783dfbc04,招商信诺人寿保险有限公司,招商信诺附加重大烧烫伤医疗保险A款,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,分期交费,招商信诺[2009]医疗保险067号,停售,2015-07-02,http://www.iachina.cn/IC/tkk/03/fc317cd7-4818-45b0-a1ef-3bdcd8e0fecb_TERMS.PDF
5b531445f1ad32a783dfbc05,招商信诺人寿保险有限公司,招商信诺附加家庭重症监护定额给付医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,分期交费,招商信诺[2009]医疗保险030号,停用,2010-09-20,http://www.iachina.cn/IC/tkk/03/f928e8aa-3323-4e5c-beaa-03c070004312_TERMS.PDF
